title_link,Field1,Field2,Field3,Field4,Field5,Field6,Field7,Field8,Field9,Field10,Field11,Field12,Field13,Field14,Field15,Field16,Field17,Field18,Field19,Field20,Field21,Field22
https://www.redfin.com/OR/Portland/1038-SE-149th-Pl-97233/home/26482640,/c19d67b060781174eff612014749b547_genMid.17193701_0.jpg,1704 SE 148th Ave,"Portland, OR 97233","$486,259","$455,000",8,4.5,"2,971",2005,SOLD 4/30/18,,Trees/Woods,2,Portland Southeast,Multnomah,0.26 Acres,1,2,6,41 / 100,41 / 100,76 / 100
https://www.redfin.com/OR/Gresham/19500-SE-Ash-St-97230/home/146978266,/42e8d9a3f4d7402b98ac9c8299c9f30f_genMid.18604152_0.jpg,275 SE 193rd Ave,"Portland, OR 97233","$333,211","$285,000",3,2,"1,301",1994,SOLD 4/27/18,"Spacious One Level Home in a Nice Culdesac Location.  Great Room Floor Plan with a Nice Gas Fireplace in the Living Room, Huge Kitchen Dining Room Combo with a Slider out to a Large Fully Fenced Yard and Nice Deck for those Summer BBQ's.  Master Suite with a Full Bath, Gas Heat, Central Air, Newer Roof, Fence, Outside Paint, Laminate Flooring, Hot Water Heater & Skylights.",O'Keefes Place,2,Multnomah,18604152,"6,114 Sq. Ft.",2,2,3,44 / 100,53 / 100,77 / 100
https://www.redfin.com/OR/Portland/822-SE-128th-Ave-97233/home/26545510,/7e77bf8ccd239f362de4e984c506da21_genMid.18660455_0.jpg,12516 SE Salmon St,"Portland, OR 97233","$396,142","$380,000",5,2,"2,328",1952,SOLD 4/27/18,"Located on a quiet street, this light-filled Cape Cod classic has been meticulously maintained & tastefully updated. The roomy home features new gutters, appliances, quartz counters, exterior paint, hardiplank siding and a Bowers & Wilkins 7.1 surround sound system. 2 beds on main, 2 beds up, 1 bed in basement. The newly carpeted family room/playroom has a 2nd fireplace and the huge backyard is perfect for outdoor entertaining. HES5",Portland Southeast,3,Multnomah,18660455,"8,400 Sq. Ft.",4,4,4,69 / 100,52 / 100,82 / 100
https://www.redfin.com/OR/Portland/2836-SE-131st-Ave-97236/home/26550054,/95ea1fda35aaa547b9f4b9b193b89ddb_genMid.18513516_0.jpg,2233 SE 143rd Ave,"Portland, OR 97233","$382,870","$359,900",3,2,"1,572",1993,SOLD 4/27/18,"This spacious 3 bed, 2 bath ranch rests on over 11,000 sq. ft of land! Open layout includes; a large living room w/a brick fireplace & large bay window, kitchen w/breakfast bar top & eat-in dining area & access to the backyard via sliding doors. Huge lot for entertaining/gardening or split the lot. There is potential divisibility w/access via Grant Ct. This home is close to Powell Butte, shopping, restaurants, etc. 8 energy score! [Home Energy Score = 8. HES Report at https://api.greenbuildingregistry.com/report/pdf/R237512-20180307.pdf]",Portland Southeast,1,Multnomah,18513516,0.26 Acres,1,2,6,59 / 100,42 / 100,58 / 100
https://www.redfin.com/OR/Portland/1909-SE-182nd-Ave-97233/home/25769515,/383ccb75c63ff874011ebb8280bb4488_genMid.18030346_0.jpg,18132 SE Main St,"Portland, OR 97233","$307,963","$260,000",3,1,"1,036",1956,SOLD 4/27/18,,Portland Southeast,1,Multnomah,18030346,"9,900 Sq. Ft.",2,3,3,63 / 100,49 / 100,80 / 100
https://www.redfin.com/OR/Portland/16313-SE-Taylor-St-97233/home/26330614,/694439a435140c581e62d69ac4f83039_genMid.18508389_0.jpg,16366 SE Alder St,"Portland, OR 97233","$317,838","$310,000",3,2,"1,088",1956,SOLD 4/27/18,"Portlandia single level living at it's Coolest! So much original charm! Cabinets galore! Sparkling clean,with new paint-inside and out, new tile and shower installed in hall bath, heat pump installed in 2015. Hardwoods under carpet in living, dining and hall. Beautiful corner lot and spacious back yard for kids and Fido. Quiet cul-de-sac. All appliances stay. 2blks to bus, 6blks to Max Station. [Home Energy Score = 6. HES Report at https://api.greenbuildingregistry.com/report/pdf/R269794-20180310.pdf]",CENTENNIAL,1,Multnomah,18508389,"7,000 Sq. Ft.",5,6,7,58 / 100,53 / 100,85 / 100
https://www.redfin.com/OR/Portland/2107-SE-186th-Ave-97233/home/26476583,/5ccd18c75bafc4823803432d97d3b528_genMid.17197728_0.jpg,2207 SE 185th Ave,"Portland, OR 97233","$386,244","$349,999",5,3,"2,582",1956,SOLD 4/16/18,,Portland Southeast,2,Multnomah,17197728,"9,730 Sq. Ft.",5,6,7,46 / 100,43 / 100,69 / 100
https://www.redfin.com/OR/Portland/12815-SE-Morrison-St-97233/home/25856067,/d5a2ae288f200f5cc9f2f05c337b13b6_genMid.18458546_0.jpg,404 SE 139th Ave,"Portland, OR 97233","$304,077","$275,000",2,1,"1,141",1969,SOLD 4/16/18,"Darling, well-maintained '60s ranch. Very move-in ready, updated kitchen, spacious living/dining area, and a large laundry room. The outdoor space is large, with a greenhouse and gazebo all ready for summertime living. Close to MAX, shopping, bus. New: exterior paint 2009, windows 2011, roof 2013, furnace 2016. [Home Energy Score = 6. HES Report at https://api.greenbuildingregistry.com/report/pdf/R109515-20180216.pdf]",Portland Southeast,1,Multnomah,18458546,"7,750 Sq. Ft.",4,4,4,49 / 100,52 / 100,75 / 100
https://www.redfin.com/OR/Portland/13545-SE-Division-St-97236/home/26424891,/bcde8e2f678d8128ad2404147f78a35c_genMid.17631435_0.jpg,2321 SE 142nd Ave,"Portland, OR 97233","$221,524","$221,900",2,1,776,1954,SOLD 4/13/18,,Portland Southeast,1,Multnomah,17631435,"9,300 Sq. Ft.",3,7,4,59 / 100,44 / 100,80 / 100
https://www.redfin.com/OR/Portland/15302-SE-Lincoln-St-97233/home/26475317,/e36d9094ef9c739561b4dd98d7a576eb_genMid.18483518_0.jpg,1915 SE 149th Ave,"Portland, OR 97233","$346,289","$310,000",4,1,"1,624",1966,SOLD 4/13/18,"NEW PRICE! **Open: Sun 12-4** Move-in ready 4 bed ranch! Well maintained home features: kitchen w/tile floors, granite countertops & stainless steel appliances. Hardwood floors through the entry, living room & hallway. Family room boasts contemporary styled wood burning fireplace. Oversized master bedroom retreat. Central A/C! New roof in 2014! The spacious backyard is fully fenced w/covered patio perfect for entertaining! A MUST SEE! [Home Energy Score = 1. HES Report at https://api.greenbuildingregistry.com/report/pdf/R219001-20180228.pdf]",Portland Southeast,1,Multnomah,18483518,"6,745 Sq. Ft.",1,2,6,56 / 100,38 / 100,57 / 100
https://www.redfin.com/OR/Portland/1022-SE-172nd-Ave-97233/home/26470247,/b8a2a6c87ceb4c5b2d89ef8b991ea27e_genMid.18112096_0.jpg,663 SE 175th Pl,"Portland, OR 97233","$311,606","$285,000",3,1,"1,053",1962,SOLD 4/13/18,,Portland Southeast,1,Multnomah,18112096,"7,007 Sq. Ft.",2,3,3,71 / 100,54 / 100,53 / 100
https://www.redfin.com/OR/Portland/300-SE-192nd-Ave-97233/home/25797547,/927cbdcba9405adb105fd49c0c1cb57b_genMid.18326443_0.jpg,232 SE 192nd Ave,"Portland, OR 97233","$386,707","$345,000",3,2,"1,808",1945,SOLD 4/10/18,"Beautiful Spanish Revival On Oversized .33 Acre Lot. Vaulted living room and dining room with exposed beams opens to kitchen with granite counters, steel appliances and island with breakfast bar. Family room w/ slider to deck. Utility hall with built-ins, washer/dryer hookups. Two bedrooms on main and vaulted Master Suite up with walk-in closet. Detached oversized two car garage with spacious driveway and semi-fenced backyard with deck.",Trees/Woods,2,ROCKWOOD,Multnomah,0.33 Acres,2,2,3,44 / 100,53 / 100,77 / 100
https://www.redfin.com/OR/Portland/143-NE-188th-Ave-97230/home/26567077,/0f006ce91956a1fbdc41fdb0a417d103_genMid.18418919_0.jpg,300 SE 192nd Ave,"Portland, OR 97233","$364,092","$335,000",3,2,"1,916",1942,SOLD 4/06/18,"Beautifully Maintained Unique & Charming one level ~ 3 Bedrooms ~ Den/office or Bonus room ~ Fun Loft ~ 2 Bathrooms ~ Spacious Kitchen with Island, Pantry Stainless Appliances, Laundry Room Inside ~ Vaulted Ceilings, Arches, Possible RV Parking ~ Central Air ~ Fenced ~ Landscaped ~ Garden Shed ~ Oversized (22x30) Garage ~ Great Proximity to shopping, bus,& Freeways","Gresham, Sandy, Troutdale, Corbett",1,Multnomah,18418919,"6,844 Sq. Ft.",2,2,3,44 / 100,53 / 100,77 / 100
https://www.redfin.com/OR/Portland/14146-NE-Davis-Ct-97230/home/25858485,/0641054bad2048e4f6a592a80f20d38f_genMid.18322441_0.jpg,741 SE 151st Ave,"Portland, OR 97233","$287,092","$270,000",3,2,"1,056",2001,SOLD 4/06/18,"Don't miss this one-at this price it won't last long!  It is a perfect move-in ready, starter home with two full baths on a level lot.  Nice home ready for a new owner.  Gas water heater and furnace and tons of insulation!  Well loved home.  Washer and dryer come with the home.  Small fenced area with shed and raspberry plants.This could be a starter home or investor's dream. [Home Energy Score = 9. HES Report at https://api.greenbuildingregistry.com/report/pdf/R489179-20180314.pdf]",Portland Southeast,1,Multnomah,18322441,"4,069 Sq. Ft.",2,1,6,54 / 100,53 / 100,79 / 100
https://www.redfin.com/OR/Portland/905-SE-176th-Pl-97233/home/26319075,/a93268ea7c6af7d9abc5c03c44b6168b_genMid.17000725_5.jpg,17116 SE Mill St,"Portland, OR 97233","$348,704","$296,000",3,2,"1,800",1958,SOLD 4/05/18,,Portland Southeast,1,Multnomah,17000725,"9,800 Sq. Ft.",5,6,7,40 / 100,37 / 100,66 / 100
https://www.redfin.com/OR/Portland/18609-SE-Caruthers-St-97233/home/26298155,/5a846370108ffe2e9c3b358389a39945_genMid.17506148_C.jpg,2421 SE 190th Ave,"Portland, OR 97233","$367,600","$340,000",5,3,"2,014",1957,SOLD 3/31/18,"Hard to find Ranch home with 5 bds, 2 full and 2 (1/2) baths. Spacious kitchen features quartz counters, extra large sink, 6 burner gas stove and vaulted ceiling. Kitchen and dining room connect to living space with brick fireplace. .38 acre level lot with oversized 2 car garage: lots of space for projects. Great for Urban farming or to explore the CMF zoning. Newer furnace and water heater, triple pane windows and new gutters.",Portland Southeast,1,Multnomah,17506148,0.38 Acres,5,6,7,40 / 100,46 / 100,
https://www.redfin.com/OR/Portland/1203-SE-135th-Ave-97233/home/26438200,/df1319fb54dd17b25a8224504a92b2a8_genMid.17549293_0.jpg,227 SE 129th Ave,"Portland, OR 97233","$334,321","$250,000",2,1,"1,323",1954,SOLD 3/30/18,"Zoned R2, lots of potential for development opportunities, add additional dwellings on the property or divide. Buyer to do their due diligence through the City of Portland.Home offers 1323 SF, 2 Bedrooms, 1 Bath, lots of potential here. Key Bank is offering a ""Key Community 100% Financing"" program on this property. Home is built using Concrete Block instead of a wood built home, better insulation/no siding to worry about.",Fair Acres,1,Multnomah,17549293,0.35 Acres,4,4,4,68 / 100,55 / 100,74 / 100
https://www.redfin.com/OR/Portland/2218-SE-171st-Ave-97233/unit-52/home/101714619,/69d24c50e6b1498cc1d84aa6a007b1c8_genMid.18585557_0.jpg,2278 SE 171st Ave,"Portland, OR 97233","$338,899","$305,000",3,2.5,"1,502",2009,SOLD 3/30/18,"Don't miss this very well maintained corner lot home filled with natural light. Upon entrance you'll notice the high ceilings, laminate floors, open kitchen with island and eating area, comfortable living room with a gas fireplace and slider to fenced back yard. Upstairs is a vaulted master suite, two bedrooms, full bathroom & laundry closet. A/C installed 2016. Tax abatement will remain valid for owner occupied buyers through 6/1/2019. [Home Energy Score = 7. HES Report at https://api.greenbuildingregistry.com/report/pdf/R624063-20180120.pdf]",Portland Southeast,2,Multnomah,18585557,—,5,6,7,56 / 100,39 / 100,71 / 100
https://www.redfin.com/OR/Portland/13221-SE-Brooklyn-Ct-97236/home/26621282,/6545596a985119678ffef774ca041866_genMid.17194518_4.jpg,2160 SE 130th Ave,"Portland, OR 97233","$330,538","$299,900",4,1,"1,310",1972,SOLD 3/30/18,,Park,1,Portland Southeast,Multnomah,0.26 Acres,3,7,4,51 / 100,46 / 100,78 / 100
https://www.redfin.com/OR/Portland/725-NE-192nd-Ave-97230/home/26485108,/10e607c441a25cd34672d8a57b6eec34_genMid.18282824_0.jpg,30 SE 192nd Ave,"Portland, OR 97233","$351,974","$245,000",3,1,"1,263",1947,SOLD 3/28/18,,Portland Southeast,1,Multnomah,18282824,0.26 Acres,2,2,3,54 / 100,53 / 100,79 / 100
https://www.redfin.com/OR/Portland/12815-SE-Morrison-St-97233/home/25856067,/d58005464912ccc8379bb3ea5a860069_genMid.18546502_0.jpg,13240 E Burnside St,"Portland, OR 97233","$350,509","$325,000",3,1.5,"1,230",1961,SOLD 3/22/18,"I am not on Burnside I am on Elva ST. I just have a Burnside Address. This is a must see great house new roof, electrical panel updated kitchen, New SS Appliances No Fridge, refinished oak hardwood floors updated bath rooms, Bonus room with laundry With stackable new Samsung front loaders. Home Warranty Included. fully fenced huge yard and Huge driveway. Home energy score 2.Listing agent has a financial interest.",Portland Southeast,1,Multnomah,18546502,"7,993 Sq. Ft.",6,3,4,57 / 100,52 / 100,73 / 100
https://www.redfin.com/OR/Portland/Undisclosed-address-97233/home/26321768,/3d0637ed409477c86279dc3ae4f21c33_genMid.18380660_0.jpg,2107 SE 155th Ave,"Portland, OR 97233","$301,318","$269,800",2,1,"1,044",1972,SOLD 3/20/18,,Portland Southeast,1,Multnomah,18380660,"7,020 Sq. Ft.",1,2,6,60 / 100,40 / 100,84 / 100
https://www.redfin.com/OR/Portland/14007-SE-Stephens-St-97233/home/26470617,/09b4267ea5d671716ad3124b849c6234_genMid.17115567_0.jpg,2266 SE 130th Ave,"Portland, OR 97233","$373,739","$322,000",2,2,"2,084",1958,SOLD 3/20/18,"Fantastic corner lot home with lots of space for storage and projects! Single car garage/driveway along 130th, RV parking and great 36x20 shop on Sherman side. Large .21 acre lot with hardwood floors and two wood fireplaces. Has vinyl windows, covered porch, large family room, tool shed, wood deck, wired for sound/ceiling speakers, and more. Pool table and washer/dryer included in sale.",Territorial,2,Portland Southeast,Multnomah,"9,075 Sq. Ft.",3,7,4,59 / 100,47 / 100,81 / 100
https://www.redfin.com/OR/Portland/14147-SE-Mill-Ct-97233/home/26625063,/db7ded0c1e1f7928f0634e4f298686a3_genMid.18328436_0.jpg,14344 SE Mill Ct,"Portland, OR 97233","$326,330","$300,000",3,1,"1,134",1962,SOLD 3/13/18,,Portland Southeast,1,Multnomah,18328436,"7,000 Sq. Ft.",1,2,6,40 / 100,40 / 100,50 / 100
https://www.redfin.com/OR/Portland/14217-SE-Salmon-St-97233/home/26522614,/6e4e997ed89e956c7d5243f3084f0575_genMid.18458714_2.jpg,14715 SE Market Ct,"Portland, OR 97233","$335,632","$287,000",2,1,"1,480",1949,SOLD 3/09/18,"New and improved and ready for your buyers! Inside: 2 large fireplaces, new laminate flooring in LR, new kitchen counters, main bathroom remodeled with multiple body jets, hand spray, and separate tub, 36in wide door.  Outside: well maintained fenced property with heated pool (24x14 & 9' @ deep end), new cement board siding to front,car port/RV parking AND garage. By app't only please. [Home Energy Score = 3. HES Report at https://api.greenbuildingregistry.com/report/pdf/R225490-20180120.pdf]",Portland Southeast,1,Multnomah,18458714,1,1,2,6,45 / 100,41 / 100,77 / 100
https://www.redfin.com/OR/Portland/19046-SE-Yamhill-St-97233/home/26557928,/c9463bf2ac4b425c573bfac31142aec0_genMid.18609307_0.jpg,1025 SE 184th Ave,"Portland, OR 97233","$260,128","$195,000",2,1,774,1949,SOLD 3/09/18,,Eastwood,1,Multnomah,18609307,"5,750 Sq. Ft.",2,2,3,67 / 100,52 / 100,79 / 100
https://www.redfin.com/OR/Portland/177-NE-168th-Ave-97230/home/26315560,/307c884a9c4c788ec497aca72281c123_genMid.18330149_0.jpg,205 SE 166th Ave,"Portland, OR 97233","$346,566","$299,500",3,1.5,"1,680",1966,SOLD 3/08/18,Move in ready. Nice 3 bedrooms tri-level home freshly painted inside and out. Two gas fireplaces. Tile entry. Tile counters in kitchen. New stainless kitchen sink. Fully fenced yard. Large patio. Attached storage shed. This home is located on a quiet dead end street and great for entertaining.Good vinyl/wood windows throughout including a vinyl slider. Large double car garage.,Portland Southeast,3,Multnomah,18330149,"7,000 Sq. Ft.",2,3,3,59 / 100,55 / 100,84 / 100
https://www.redfin.com/OR/Portland/13209-SE-Ankeny-Ct-97233/home/26643325,/977a142233453a42a3da431a06a6118a_genMid.18419935_0.jpg,13206 SE Ankeny Ct,"Portland, OR 97233","$379,216","$355,000",4,2,"2,020",1971,SOLD 3/07/18,"Nicely updated home on a quiet cul-de-sac. Updated plumbing. Remodeled kitchen with soft close cabinets, quartz counters, skylights, and pantry. Spacious living room with a wood burning fireplace opens to the dining area with access to the covered patio.  Generously sized family room on the lower level and a large bedroom. Huge fenced yard for pets & play. Near shopping, dining and Max! [Home Energy Score = 5. HES Report at https://api.greenbuildingregistry.com/report/pdf/R310563-20180124.pdf]",Portland Southeast,3,Multnomah,18419935,"8,000 Sq. Ft.",6,3,4,44 / 100,54 / 100,68 / 100
https://www.redfin.com/OR/Portland/177-NE-168th-Ave-97230/home/26315560,/43d992c64643393b7b5050cb01c412c5_genMid.18608389_0.jpg,16646 SE Ankeny St,"Portland, OR 97233","$345,463","$300,000",4,2.5,"1,431",1958,SOLD 3/06/18,,Portland Southeast,1,Multnomah,18608389,"7,020 Sq. Ft.",2,3,3,60 / 100,55 / 100,
https://www.redfin.com/OR/Portland/1040-SE-168th-Ave-97233/home/25750453,/274773474932830234e1da3dda1f5cab_genMid.18654966_0.jpg,16555 SE Main St,"Portland, OR 97233","$412,106","$400,000",4,3,"2,446",1967,SOLD 3/06/18,"Immaculate & extremely well kept home on spacious lot. Main-floor living w/private master suite & bath featuring tiled walk in shower. Hardwood floors in family, dining & hall w/ quartz counters in kitchen. Two additional bedrooms & full bath also located on main floor. Mature landscape & beautifully kept large yard great for entertaining. Less than a mile from MAX stop, 2 blocks from elementary school, & close to Glendover Golf Course. [Home Energy Score = 5. HES Report at https://api.greenbuildingregistry.com/report/pdf/R258625-20180122.pdf]",Portland Southeast,2,Multnomah,18654966,0.31 Acres,5,6,7,47 / 100,49 / 100,78 / 100
https://www.redfin.com/OR/Gresham/2532-SE-191st-Pl-97030/home/26525914,/7ab2b5f213465f8aa2d95423eb86730d_genMid.17460019_1.jpg,18435 SE Mill St,"Portland, OR 97233","$321,424","$290,000",4,2,"1,272",1961,SOLD 3/02/18,,Portland Southeast,1,Multnomah,17460019,0.26 Acres,5,6,7,43 / 100,44 / 100,
